ASV_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV1171	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	uncultured bacterium
ASV1172	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured	uncultured bacterium
ASV1173	Bacteria	Nitrospirota	Thermodesulfovibrionia	NA	NA	uncultured	uncultured bacterium
ASV1174	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Anaerobacterium	uncultured bacterium
ASV1175	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	uncultured	uncultured bacterium
ASV1176	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Ellin6055	uncultured bacterium
ASV1177	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	uncultured bacterium
ASV1178	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	uncultured	uncultured bacterium
ASV1179	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	uncultured bacterium
ASV1180	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup 10	uncultured bacterium
ASV1181	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	uncultured bacterium
ASV1182	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Rheinheimera	uncultured bacterium
ASV1183	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured bacterium
ASV1184	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	uncultured	uncultured bacterium
ASV1185	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	uncultured	uncultured bacterium
ASV1186	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	uncultured	uncultured bacterium
ASV1187	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	uncultured bacterium
ASV1188	Bacteria	Myxococcota	NA	NA	NA	uncultured	uncultured bacterium
ASV1189	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Nostoc PCC-8976	uncultured bacterium
ASV1190	Bacteria	Proteobacteria	Gammaproteobacteria	PLTA13	NA	uncultured	uncultured bacterium
ASV1191	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	uncultured	uncultured bacterium
ASV1192	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	uncultured bacterium
ASV1193	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	uncultured bacterium
ASV1194	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	uncultured	uncultured bacterium
ASV1195	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	NA	uncultured	uncultured bacterium
ASV1196	Bacteria	Firmicutes	Negativicutes	NA	NA	uncultured	uncultured bacterium
ASV1197	Bacteria	Actinobacteriota	Actinobacteria	PeM15	NA	uncultured	uncultured bacterium
ASV1198	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured bacterium
ASV1199	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	Pseudopelobacter	uncultured bacterium
ASV1200	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	uncultured bacterium
ASV1201	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	uncultured bacterium
ASV1202	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	uncultured	uncultured bacterium
ASV1203	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	uncultured bacterium
ASV1204	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	uncultured bacterium
ASV1205	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	NA	uncultured	uncultured bacterium
ASV1206	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	uncultured bacterium
ASV1207	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Fictibacillus	uncultured bacterium
ASV1208	Bacteria	Chloroflexi	KD4-96	NA	NA	uncultured	uncultured bacterium
ASV1209	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	uncultured	uncultured bacterium
ASV1210	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	uncultured	uncultured bacterium
ASV1211	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Defluviimonas	aquaemixtae
ASV1212	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Acidibacter	uncultured bacterium
ASV1213	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	uncultured bacterium
ASV1214	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	uncultured bacterium
ASV1215	Bacteria	Proteobacteria	Gammaproteobacteria	CCD24	NA	uncultured	uncultured bacterium
ASV1216	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	NA	uncultured	uncultured bacterium
ASV1217	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured	uncultured bacterium
ASV1218	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	uncultured bacterium
ASV1219	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Candidatus Anammoximicrobium	uncultured bacterium
ASV1220	Bacteria	NB1-j	NA	NA	NA	uncultured	uncultured bacterium
ASV1221	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	BSV26	uncultured	uncultured bacterium
ASV1222	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC AAA011-D5	uncultured	uncultured bacterium
ASV1223	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	uncultured bacterium
ASV1224	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	BSV26	uncultured	uncultured bacterium
ASV1225	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	uncultured bacterium
ASV1226	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured bacterium
ASV1227	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	uncultured bacterium
ASV1228	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Chryseolinea	uncultured bacterium
ASV1229	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus Alysiosphaera	uncultured bacterium
ASV1230	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	uncultured	uncultured bacterium
ASV1231	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Pseudaminobacter	uncultured bacterium
ASV1232	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	uncultured bacterium
ASV1233	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	NA	uncultured	uncultured bacterium
ASV1234	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured bacterium
ASV1235	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	uncultured	uncultured bacterium
ASV1236	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	uncultured	uncultured bacterium
ASV1237	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	KD1-131	uncultured	uncultured bacterium
ASV1238	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured bacterium
ASV1239	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	uncultured	uncultured bacterium
ASV1240	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodomicrobiaceae	Rhodomicrobium	uncultured bacterium
ASV1241	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	uncultured	uncultured bacterium
ASV1242	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	uncultured bacterium
ASV1243	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	uncultured bacterium
ASV1244	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	B1-7BS	uncultured	uncultured bacterium
ASV1245	Bacteria	Firmicutes	Bacilli	Brevibacillales	Brevibacillaceae	Brevibacillus	uncultured bacterium
ASV1246	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured bacterium
ASV1247	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium	salmoneum
ASV1248	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	uncultured bacterium
ASV1249	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	uncultured bacterium
ASV1250	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	uncultured	uncultured bacterium
ASV1251	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	IheB3-7	uncultured bacterium
ASV1252	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir2 lineage	uncultured bacterium
ASV1253	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Curvibacter	uncultured bacterium
ASV1254	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hirschia	uncultured bacterium
ASV1255	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured bacterium
ASV1256	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	uncultured bacterium
ASV1257	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	uncultured	uncultured bacterium
ASV1258	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea	uncultured bacterium
ASV1259	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	uncultured	uncultured bacterium
ASV1260	Bacteria	Nitrospirota	Thermodesulfovibrionia	NA	NA	uncultured	uncultured bacterium
ASV1261	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Longilinea	uncultured bacterium
ASV1262	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	uncultured bacterium
ASV1263	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	uncultured	uncultured bacterium
ASV1264	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus Alysiosphaera	uncultured bacterium
ASV1265	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	uncultured bacterium
ASV1266	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	uncultured bacterium
ASV1267	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter	uncultured bacterium
ASV1268	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	uncultured bacterium
ASV1269	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	A0839	uncultured	uncultured bacterium
ASV1270	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SC-I-84	uncultured	uncultured bacterium
ASV1271	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	NA	uncultured	uncultured bacterium
ASV1272	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	Nannocystis	uncultured bacterium
ASV1273	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured	uncultured bacterium
ASV1274	Bacteria	Proteobacteria	Gammaproteobacteria	KF-JG30-C25	NA	uncultured	uncultured bacterium
ASV1275	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Ahniella	uncultured bacterium
ASV1276	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	uncultured	uncultured bacterium
ASV1277	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Ellin6067	uncultured bacterium
ASV1278	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	OLB12	uncultured bacterium
ASV1279	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	uncultured	uncultured bacterium
ASV1280	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	uncultured bacterium
ASV1281	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	uncultured	uncultured bacterium
ASV1282	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	Defluviicoccaceae	Defluviicoccus	uncultured bacterium
ASV1283	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta 2	uncultured bacterium
ASV1284	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	[Desulfobacterium] catecholicum group	uncultured bacterium
ASV1285	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured	uncultured bacterium
ASV1286	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	NA	uncultured	uncultured bacterium
ASV1287	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	uncultured bacterium
ASV1288	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	MM1	uncultured bacterium
ASV1289	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	MND1	uncultured bacterium
ASV1290	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	uncultured	uncultured bacterium
ASV1291	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Schlesneriaceae	Planctopirus	uncultured bacterium
ASV1292	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	uncultured	uncultured bacterium
ASV1293	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	uncultured bacterium
ASV1294	Bacteria	Planctomycetota	OM190	NA	NA	uncultured	uncultured bacterium
ASV1295	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	Anaeromusa-Anaeroarcus	uncultured bacterium
ASV1296	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	BSV26	uncultured	uncultured bacterium
ASV1297	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured	uncultured bacterium
ASV1298	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	uncultured	uncultured bacterium
ASV1299	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured bacterium
ASV1300	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	uncultured	uncultured bacterium
ASV1301	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	uncultured bacterium
ASV1302	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	uncultured bacterium
ASV1303	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylomonadaceae	Methylovulum	uncultured bacterium
ASV1304	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	NA	uncultured	uncultured bacterium
ASV1305	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodomicrobiaceae	Rhodomicrobium	uncultured bacterium
ASV1306	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	IheB3-7	uncultured bacterium
ASV1307	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	uncultured	uncultured bacterium
ASV1308	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	uncultured	uncultured bacterium
ASV1309	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Sulfuritalea	uncultured bacterium
ASV1310	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	uncultured	uncultured bacterium
ASV1311	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosomonas	uncultured bacterium
ASV1312	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC AAA011-D5	uncultured	uncultured bacterium
ASV1313	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	Porticoccus	uncultured bacterium
ASV1314	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	NA	uncultured	uncultured bacterium
ASV1315	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	uncultured	uncultured bacterium
ASV1316	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Chroococcidiopsaceae	uncultured	uncultured bacterium
ASV1317	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	Nitrosomonas	uncultured bacterium
ASV1318	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	uncultured bacterium
ASV1319	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azospira	uncultured bacterium
ASV1320	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS 17	uncultured	uncultured bacterium
ASV1321	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	uncultured bacterium
ASV1322	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	uncultured	uncultured bacterium
ASV1323	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Edaphobaculum	uncultured bacterium
ASV1324	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	uncultured bacterium
ASV1325	Bacteria	Chloroflexi	KD4-96	NA	NA	uncultured	uncultured bacterium
ASV1326	Bacteria	Myxococcota	Polyangia	Polyangiales	Sandaracinaceae	uncultured	uncultured bacterium
ASV1327	Bacteria	Proteobacteria	Alphaproteobacteria	Ferrovibrionales	Ferrovibrionaceae	Ferrovibrio	uncultured bacterium
ASV1328	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	uncultured bacterium
ASV1329	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Gemmata	uncultured bacterium
ASV1330	Bacteria	Planctomycetota	OM190	NA	NA	uncultured	uncultured bacterium
ASV1331	Bacteria	Planctomycetota	Planctomycetes	NA	NA	uncultured	uncultured bacterium
ASV1332	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Ideonella	uncultured bacterium
ASV1333	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured bacterium
ASV1334	Bacteria	Proteobacteria	Alphaproteobacteria	Tistrellales	Geminicoccaceae	Candidatus Alysiosphaera	uncultured bacterium
ASV1335	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Azospira	uncultured bacterium
ASV1336	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured	uncultured bacterium
ASV1337	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Ovatusbacter	uncultured bacterium
ASV1338	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Nordella	uncultured bacterium
ASV1339	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	uncultured	uncultured bacterium
ASV1340	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylocystis	uncultured bacterium
ASV1341	Bacteria	Zixibacteria	NA	NA	NA	uncultured	uncultured bacterium
ASV1342	Bacteria	NA	NA	NA	NA	uncultured	uncultured bacterium
ASV1343	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	uncultured	uncultured bacterium
ASV1344	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pirellula	uncultured bacterium
ASV1345	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	NA	uncultured	uncultured bacterium
ASV1346	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	uncultured bacterium
ASV1347	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured bacterium
ASV1348	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	uncultured	uncultured bacterium
ASV1349	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured	uncultured bacterium
ASV1350	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	uncultured bacterium
ASV1351	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	uncultured bacterium
ASV1352	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	uncultured bacterium
ASV1353	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Taibaiella	uncultured bacterium
ASV1354	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Pleomorphomonadaceae	uncultured	uncultured bacterium
ASV1355	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured	uncultured bacterium
ASV1356	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured	uncultured bacterium
ASV1357	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured	uncultured bacterium
ASV1358	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured	uncultured bacterium
ASV1359	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	B1-7BS	uncultured	uncultured bacterium
ASV1360	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	DEV008	uncultured bacterium
